longitude,latitude,siteID
121.2984244,24.9628727,466881
121.553065,25.0205902,466920
121.801815,24.8037467,467080
120.1473,23.513,467480
120.321784,23.251273,467420
120.904563,23.83333,467650
120.524495,23.42982,467480
120.6289494,24.1355386,467490
120.2212965,23.0148498,467410
120.7403819,24.1805372,467490
120.5009528,23.5797907,467480
120.1989933,23.7209358,467480
121.041026,24.9862,467050
120.4710913,23.6749026,467480
120.653251,24.051379,467490
120.2358549,23.4399421,467480
120.4685426,22.4716254,467441
120.3149386,23.2091711,467420
120.4930916,23.6517561,467480
121.6054861,24.0764528,466990
120.6504833,24.217574,467490
121.662619,24.143456,466990
121.8161899,24.7238375,467080
118.3843803,24.4471496,467110
120.3244967,23.9606867,467270
118.4380941,24.4510114,467110
120.557549,24.3257274,467490
121.465229,25.110433,466900
118.3348532,24.4500867,467110
118.4225321,24.4354287,467110
121.6187596,25.0537095,466920
121.5021908,25.0154426,466920
120.422654,22.817678,467441
120.6878329,24.5035547,467490
120.4805581,22.4326576,467441
120.584295,23.314998,467480
120.134242,23.489903,467480
121.224143,25.092493,467050
120.4893994,22.4390356,467441
120.2078319,22.9818736,467410
121.8276462,24.7250998,467080
118.2916403,24.4703732,467110
121.469229,25.1195062,466900
120.525335,23.6539333,467480
121.5594701,25.0784969,466920
120.452671,23.494186,467480
120.627261,23.303657,467480
118.2288659,24.4208641,467110
118.4257722,24.4395702,467110
120.61614,23.7968,467270
121.2022716,25.0761732,467050
120.709368,24.494805,467490
121.5945554,25.0443944,466920
120.6680477,23.5390792,467530
121.2487595,25.0725899,467050
120.5432367,23.2416714,467480
121.1054947,23.9708959,467650
120.2063584,22.9839857,467410
120.2110326,22.9699482,467410
120.2518764,22.8255327,467441
120.4331442,22.513735,467441
120.1666,23.0226,467410
120.2675061,23.2203866,467420
121.258003,25.090675,466900
120.6335203,24.314475,467490
120.671627,23.538821,467530
120.3601518,24.0075873,467270
120.7309892,24.1123742,467490
121.5107149,25.0303705,466920
120.8018034,23.8297574,467650
120.473943,22.4349468,467441
121.5227365,25.0170177,466920
118.241284,24.43245,467110
120.0811565,23.1036423,467420
120.4369105,23.7540206,467270
121.5531861,24.9797387,466881
120.3522858,22.9288102,467410
121.3250631,25.0040703,466920
121.5693101,25.0731249,466920
120.5228,23.8781,467270
121.5442879,22.0477718,467620
120.72068,22.07971,467590
120.4936189,23.7345429,467270
121.7410167,24.746813,467080
120.435896,23.471664,467480
121.189754,25.0235108,467050
121.6242501,25.0820698,466930
121.3792411,24.4282082,467080
121.2034936,25.0763985,467050
120.6051287,22.4903341,467540
120.4711438,23.6748713,467480
121.6983715,25.2122382,466940
120.528647,23.213727,467480
120.586255,23.298627,467480
120.596956,22.6449276,467441
118.244683,24.43046,467110
120.837924,24.5683305,467571
120.347371,23.568498,467480
121.86662,24.5823,467080
121.5189868,25.0542116,466920
120.104833,23.202907,467420
121.2308377,25.0938636,467050
120.2850366,22.7781204,467441
120.1845805,23.7294413,467480
120.8401782,21.9906966,467790
120.2534713,23.0383194,467420
120.2611971,22.6190024,467441
120.6052279,22.6404717,467441
118.4233446,24.5125991,467110
120.3435087,23.1662449,467420
121.4982234,25.0175647,466920
120.3027906,22.9285634,467410
121.5993619,23.9362118,466990
121.472006,23.76204,466990
120.4451,22.534147,467441
120.4852313,26.3597826,467990
121.2593436,25.0386135,467050
120.9218217,24.8394814,467571
120.7939026,21.9516783,467790
120.122225,23.519451,467480
121.4151458,25.0022541,466920
120.356752,23.705682,467480
118.3019185,24.4576388,467110
120.4885986,26.367375,467990
119.935789,26.146499,467990
121.113627,24.9876581,467050
120.5345518,24.1067958,467490
120.195445,23.443788,467480
121.363468,24.93777,466881
121.8127911,24.7199065,467080
121.2188075,25.0831684,467050
120.0369644,23.0760995,467410
120.6836503,24.4171457,467490
120.537471,23.673605,467480
120.2310396,23.015165,467420
120.6485087,24.2584528,467490
120.5225569,23.4233469,467480
119.6468455,23.5984321,467350
120.4003301,23.6263747,467480
120.602748,22.79615,467441
120.47102,23.6748577,467480
120.3093159,22.9259864,467410
120.1469833,23.3532322,467480
119.5981153,23.6670525,467350
120.2072625,22.98487,467410
118.3344929,24.4501529,467110
119.6687725,23.2563481,467300
120.2281972,22.983035,467410
121.5393923,25.0624615,466920
120.446914,23.464642,467480
120.4477732,23.4813926,467480
120.66387,24.029016,467490
121.260232,25.078426,466900
120.759235,24.5652775,467571
120.4977036,23.8410181,467270
120.462058,23.479971,467480
120.838906,21.9472077,467790
120.20704,22.982855,467410
120.934366,24.013102,467650
121.3883834,23.4469459,467610
120.6939738,24.2135501,467490
120.44996,23.47834,467480
120.2075958,22.9830589,467410
121.5086167,23.9338083,466990
118.3099866,24.4761716,467110
120.446062,23.675266,467480
120.4655164,23.4578041,467480
118.4085095,24.5083148,467110
118.414478,24.44169,467110
121.5511596,24.9996123,466881
120.2828962,23.0813958,467420
121.2259863,25.0276516,467050
120.3079701,22.686829,467441
121.3006883,23.3019967,467610
121.5150547,25.0415737,466920
120.3576899,22.6920084,467441
120.7017085,24.2446609,467490
120.4831433,23.46913,467480
120.5586929,23.9571217,467270
118.4562528,24.4760564,467110
118.3368373,24.4696474,467110
121.4584313,25.0580805,466920
121.5589246,25.0754331,466920
120.2733045,22.7529479,467441
121.2245286,25.1040861,467050
120.988775,23.950833,467650
120.5367029,23.4422261,467480
120.484317,23.471441,467480
121.219095,25.083185,467050
120.747892,21.9951773,467590
121.2233377,25.0899131,467050
121.3240653,23.0198859,467610
121.8033171,24.4488295,467080
120.462794,23.436519,467480
121.5119353,25.119974,466930
120.3062976,23.2833353,467480
120.2381474,22.7967102,467441
120.6755304,24.1213752,467490
121.5453771,25.0236633,466920
120.3053794,22.6463961,467441
121.2486545,25.1075524,466900
121.4480032,25.0535944,466920
120.9103346,24.8228273,467571
121.040542,25.001425,467050
121.1748433,25.0868038,467050
120.7319923,21.9802357,467590
121.5325481,25.0105364,466920
121.5376925,25.0197788,466920
121.22221,25.05333,467050
121.5211058,25.035372,466920
120.4784124,23.9867227,467270
121.7531472,24.6947929,467080
120.5346859,23.8907916,467270
120.663627,24.149908,467490
120.750829,21.9746085,467590
120.3352637,22.8686061,467441
121.230104,24.958322,467050
121.6023874,23.9739305,466990
120.4412538,23.4793382,467480
120.2114963,23.0021642,467410
121.2471,25.01422,467050
121.519735,23.854078,466990
120.2092967,23.5034934,467480
120.598273,23.29995,467480
121.559411,24.981069,466881
120.124232,23.268104,467420
120.4909873,22.4437954,467441
121.254907,25.0775,466900
120.9388036,23.9859781,467650
120.2071952,22.9828854,467410
121.166743,25.0423124,467050
120.6656246,24.1568648,467490
121.5468228,25.286669,466910
120.5061497,23.8794751,467270
118.4241018,24.4772782,467110
120.6069727,22.6452419,467441
121.459252,25.137897,466900
118.4134139,24.488341,467110
120.3866267,23.3736417,467480
120.5989331,24.2077983,467490
120.3752251,23.5286334,467480
121.5247383,25.0550209,466920
121.620959,25.0893531,466930
120.2174771,23.4538305,467480
121.5022368,25.1368485,466930
120.283137,22.681136,467441
121.572228,24.005057,466990
120.178003,23.0525646,467420
121.5491238,24.989499,466881
120.2966663,23.0868485,467420
120.1927374,22.9855226,467410
121.2994993,24.930119,466881
120.309004,23.947073,467270
121.8082974,24.7046014,467080
121.6522121,25.2280424,466930
119.506548,23.6156854,467350
121.5289883,24.9916917,466881
118.43833,24.434351,467110
118.3558846,24.4604944,467110
120.1475265,23.5112157,467480
120.1029598,23.2055203,467420
121.5565297,25.0774268,466920
120.1837939,22.9590157,467410
120.3282473,22.6662261,467441
120.452178,24.04626,467270
121.549031,25.0710548,466920
120.2611398,23.6207928,467480
120.543621,22.895286,467441
120.4826809,23.4688828,467480
120.2330333,23.5342381,467480
121.4276087,24.9794597,466881
120.485666,23.4674783,467480
120.6717092,23.7743683,467270
120.4918563,26.3669563,467990
119.664188,23.5629336,467350
121.2001929,25.0861382,467050
120.7881496,23.8002733,467650
120.2290833,22.9907778,467410
121.5980827,23.8685994,466990
120.4484476,23.5833697,467480
120.519249,23.396336,467480
118.299346,24.398738,467110
121.2191319,25.0558928,467050
118.3825806,24.4843652,467110
121.5491726,25.2795334,466910
121.227676,24.245592,466990
121.2154315,25.0803754,467050
121.5293884,25.0441398,466920
120.8570557,23.8081836,467650
120.3553271,22.6693709,467441
120.254602,23.445331,467480
121.4105129,24.6906177,466881
120.9757105,23.9658252,467650
121.5692943,23.9756313,466990
121.6302,25.23447,466910
121.4452816,23.7258263,466990
120.4254699,23.3632258,467480
120.353208,23.706503,467480
121.8292594,24.7150047,467080
119.919101,26.169722,467990
120.1658774,23.5401173,467480
120.6923863,23.2558147,467530
121.8154299,24.8441405,467080
120.4630046,23.7050209,467270
120.5574367,23.9551257,467270
121.5024778,23.889021,466990
120.1396253,23.5146476,467480
120.626299,23.718252,467270
121.3046497,25.0220083,466920
120.4735315,23.3398004,467480
121.2295544,25.0890221,467050
120.5537939,22.9070524,467441
120.958667,24.660124,467571
120.5429779,23.7106949,467270
120.522895,24.257153,467490
120.556845,23.423082,467480
120.3822998,23.2643813,467480
120.110943,23.172943,467420
121.5162398,23.8420476,466990
121.609646,23.984824,466990
120.2037493,23.1565603,467420
121.234883,25.1013523,467050
121.8019009,24.4431646,467080
120.69279,23.256991,467530
121.6780582,24.6653624,467080
120.574315,24.2470817,467490
121.1557748,25.0272132,467050
120.1154244,23.2984201,467420
120.4309717,23.39355,467480
121.608217,23.9684743,466990
120.3791429,22.9489444,467420
121.2716804,24.9541203,467050
120.836613,21.9391465,467790
121.23968,25.01134,467050
121.520403,23.8445584,466990
120.7843747,23.8288593,467650
121.35116,24.76752,466881
120.619203,23.226332,467480
120.6756923,24.0577505,467490
121.8051839,24.7152971,467080
120.7189643,24.1098789,467490
120.823934,23.267258,467530
120.5503433,23.6231733,467480
120.9258324,24.8376938,467571
121.210295,25.079796,467050
121.4050093,24.4676044,467080
120.5746624,23.5963752,467480
121.1476189,22.7392784,467660
120.541762,23.702249,467270
120.2118589,23.7299672,467480
121.8003281,24.4652156,467080
120.49324,26.36384,467990
120.6017447,24.2810215,467490
121.4664537,25.1264355,466900
121.216589,24.086106,467650
120.4893491,22.4315695,467441
120.3941274,23.4805023,467480
121.7957103,24.7656416,467080
120.3715753,22.3406785,467441
120.183133,23.010131,467410
120.7845215,23.8284585,467650
120.3506327,22.6527768,467441
120.225085,22.827583,467441
120.5662451,23.5911885,467480
121.4968534,25.039862,466920
121.231376,24.958535,467050
120.784976,23.828277,467650
120.27672,23.206025,467420
120.4884758,24.1394058,467490
121.6443179,24.6767876,467080
120.214776,22.994849,467410
120.9601807,23.9859882,467650
121.283741,24.893288,466881
120.6635204,24.1405679,467490
120.555687,23.55078,467480
121.4526612,24.9969881,466920
120.0988234,23.2109649,467420
120.942929,23.9884237,467650
118.3036566,24.46801,467110
119.9227935,26.1611197,467990
120.44153,23.480151,467480
121.317415,25.0156335,466920
120.6058469,23.93694,467270
120.4885519,22.4533989,467441
119.9373407,26.1536294,467990
120.730968,21.984877,467590
121.0456912,24.8173012,467571
120.1289427,23.2345947,467420
121.0780414,25.009884,467050
121.5069759,25.0942077,466920
121.5543556,25.0739573,466920
120.1360368,23.3505878,467480
120.5134217,23.2002195,467420
120.6302867,22.6637117,467441
121.6125852,23.9852773,466990
120.5002767,23.6596248,467480
120.2050705,22.9820169,467410
120.7306051,21.9786081,467590
120.9562594,23.98081,467650
120.197444,23.1540802,467420
118.2669967,24.4256,467110
120.5961026,23.3018762,467480
120.7844801,23.828808,467650
121.5940302,25.04563,466920
121.2281802,24.9516608,467050
120.3413372,22.5172893,467441
120.28553,23.4646,467480
120.1518445,23.5155535,467480
121.236111,25.106036,467050
120.6725583,24.0058972,467490
120.574588,23.5964016,467480
120.511674,22.579609,467441
121.6294442,23.9933174,466990
120.261322,23.620009,467480
120.2176809,22.9986146,467410
121.2976033,24.9630973,466881
120.8429468,22.0181532,467790
121.4712767,25.1062794,466900
120.192072,23.423011,467480
121.537618,24.991922,466881
120.2384815,23.8034793,467270
120.8839345,24.2151999,467490
121.533643,24.9539262,466881
121.0619936,24.8885634,467571
119.5016743,23.3708277,467300
120.2259857,22.9688996,467410
120.9923916,23.9787495,467650
120.59024,23.43376,467480
121.4630587,25.0080793,466920
121.5102375,23.9284647,466990
121.5535049,22.0250378,467620
121.4833236,25.2675112,466910
121.5035711,25.1190298,466930
121.4855182,25.1164518,466900
121.7629766,24.6793716,467080
121.3175289,24.9693285,466881
120.2915017,22.6768938,467441
120.9940195,24.7928046,467571
120.682275,22.2152783,467590
120.305858,22.921162,467410
120.2692076,23.2256862,467420
120.7574571,24.0781968,467490
121.3291883,24.9949753,466920
120.1192831,23.5036859,467480
121.53546,24.984784,466881
120.7472697,21.9992808,467590
120.7847207,23.8272067,467650
118.4082926,24.4726808,467110
120.4826,23.461768,467480
120.5601733,22.6070068,467441
121.0081031,24.2029702,467490
120.5831721,24.368403,467490
118.292735,24.471734,467110
120.350983,23.2182266,467420
121.463964,25.0996435,466900
120.1878521,22.8618403,467410
120.4522355,23.4873645,467480
121.2208718,25.0589103,467050
120.4788744,22.5179287,467441
121.2512265,25.0725909,467050
121.8128449,24.8383694,467080
120.7039122,22.0497398,467590
121.5190127,25.0988462,466920
120.1454683,23.4584183,467480
120.551573,24.3173782,467490
120.3331956,22.7455062,467441
118.3240843,24.4751424,467110
120.217282,22.9759487,467410
121.5459018,24.9126494,466881
120.6998567,23.9318903,467270
120.5063026,23.8796432,467270
121.4542215,25.0768704,466920
121.6210111,23.9817612,466990
120.8678752,24.4256996,467490
121.4632022,25.1191951,466900
121.5131899,25.0559462,466920
120.5122683,23.7839083,467270
120.5811203,23.3135543,467480
120.5746675,23.5964521,467480
120.5602034,24.342832,467490
120.2126515,22.8356006,467441
120.167994,23.410623,467480
120.324386,23.232848,467420
121.2117317,25.0865751,467050
120.5196485,24.2929205,467490
120.540314,23.699685,467270
120.2931561,23.8819451,467270
120.371567,24.017301,467270
120.4670995,22.9029683,467441
121.648596,24.7021486,467080
120.6473869,22.702306,467441
120.264104,23.609258,467480
121.1536244,24.0331993,467650
121.450047,23.3437508,467610
121.4942947,25.1333398,466900
121.5402571,25.110796,466930
120.5983441,23.2999608,467480
120.1350474,23.4887143,467480
120.6159246,24.1120796,467490
120.3194359,23.9535415,467270
120.1612093,23.6014611,467480
120.6675947,24.158369,467490
121.8090346,24.8378524,467080
120.4645622,23.4833882,467480
121.5810585,24.998614,466881
120.536258,22.602151,467441
121.5130538,25.000722,466920
121.4958305,25.1069416,466930
121.5437785,24.9955897,466881
120.3956535,24.0485411,467270
121.6373527,25.2291343,466930
121.4797243,25.1139743,466900
120.2996235,22.6250468,467441
120.1554399,23.5321201,467480
121.0794402,25.0358148,467050
118.3974132,24.454654,467110
121.5308261,25.0072315,466920
121.2122118,25.0821397,467050
120.4421219,22.5268292,467441
118.3172554,24.4273754,467110
120.6211017,23.72655,467270
121.642309,24.132526,466990
120.557206,24.325749,467490
118.3138836,24.4207352,467110
121.492034,25.0604468,466920
120.9438263,23.7934632,467650
121.5370113,24.9915161,466881
121.2508625,25.0683114,467050
120.4918156,22.4412566,467441
121.7729489,24.4703204,467080
119.9166482,26.1534524,467990
120.628278,23.303157,467480
120.6007321,23.4392075,467480
121.735561,24.682128,467080
121.543775,24.9866286,466881
120.5827215,23.4352695,467480
120.4810451,23.7285495,467270
120.6690484,23.7465204,467270
120.7856353,23.8284128,467650
121.805892,24.7216124,467080
120.1639302,23.4371858,467480
121.3193781,25.0018114,466920
120.6166521,22.6465366,467441
121.228684,25.0958097,467050
118.2419068,24.4280538,467110
120.5434513,22.8947972,467441
120.451449,23.951606,467270
120.8675912,24.7058132,467571
120.574689,23.5964503,467480
121.219968,25.098167,467050
120.321917,23.9512117,467270
120.4018639,23.9757132,467270
120.4839165,23.6894703,467480
120.466077,22.90145,467441
121.546739,24.9522713,466881
121.5427946,24.9750855,466881
120.2231322,22.8180356,467441
120.7050048,24.3807549,467490
121.531679,25.0246142,466920
120.239731,23.571938,467480
120.3405983,22.9570545,467420
120.4338869,22.6243295,467441
119.9799993,25.9621278,467990
121.0964745,24.9448465,467050
121.80388,24.81403,467080
119.94405,26.159438,467990
121.6353464,25.229673,466930
120.6621015,23.0063374,467420
121.2222322,25.0543722,467050
118.4319721,24.4438312,467110
121.223323,25.086656,467050
120.1703102,23.5813068,467480
118.298275,24.409141,467110
120.7354237,24.1571726,467490
121.250992,25.074195,467050
121.2148467,24.9094617,467050
120.703895,24.4968967,467490
121.497957,25.132175,466930
120.5486692,23.6613803,467480
120.3282201,23.1855173,467420
120.48305,23.46711,467480
121.511201,25.04775,466920
120.315898,23.435871,467480
121.2855864,24.8922175,466881
120.1248,23.23365,467420
120.6881028,23.2812757,467530
120.160604,23.50798,467480
120.69426,23.2174912,467530
120.149231,23.3176661,467420
121.210451,25.081406,467050
121.4682367,25.1157727,466900
119.9717511,25.9598536,467990
118.4130218,24.5063798,467110
121.559005,23.9767883,466990
118.3209448,24.4296314,467110
120.2402222,23.8119673,467270
120.279895,23.007419,467420
121.382693,24.945931,466881
121.9512229,24.9798387,466850
120.4710798,23.6749068,467480
118.4312843,24.4431203,467110
120.3720903,23.1973318,467420
