siteID,year,month,キА放,程蔼放,程放,仓縩秖,獴ら计,程10だ牧硉,程俐丁硉,キА癸楞,程癸楞,キА代溃,羆ら酚计
466900,2015,12,18.5,30.2,9.8,79,10,6.7,32.1,75,44,1019.3,47.4
466910,2015,12,12.3,23.7,2.5,245.7,26,14.3,23.9,97,57,926.8,21.1
466920,2015,12,18.9,30.5,11.3,75.7,11,8.1,15,79,53,1017.9,39.3
466930,2015,12,14.2,25.6,4.8,189,25,9.3,18.6,88,60,951.4,52.3
466940,2015,12,18.5,28.3,11.2,249,24,12,17.8,76,49,1018.7,18
466950,2015,12,17.8,25.4,9.7,159,17,18.3,25.1,75,44,1009.9,29.1
466990,2015,12,20.4,27.1,13.5,103,12,9.6,18,79,51,1018.6,58.9
467050,2015,12,18.4,26.2,10.6,87.3,10,15.2,23.3,77,52,1018.5,65.6
467060,2015,12,18.8,27.2,11.6,240.5,25,8.4,20.4,81,54,1018.8,30.5
467080,2015,12,18.5,27.9,11,178.8,21,6.6,11.8,81,51,1020.8,39.3
467110,2015,12,16.6,24.8,8.1,184.9,9,7.4,16.2,70,38,1019.3,93.1
467300,2015,12,20.6,26.7,14.4,39.5,4,20.8,27.6,77,56,1014.4,132.2
467350,2015,12,19.9,27.1,13.6,59.5,5,11.2,25,75,51,1019.1,99.2
467410,2015,12,20.5,30.1,12.1,13.5,3,9.1,15.8,75,50,1016.1,207.6
467440,2015,12,22.4,29.7,13.9,27.5,3,5.3,9.7,71,48,1018.1,195.7
467480,2015,12,19.8,30.2,10.4,31.4,5,8.4,13.4,76,48,1015.9,161.2
467490,2015,12,19.6,29.4,11.1,52.9,9,5.9,14,73,48,1009.3,152.4
467530,2015,12,9.8,18,2.8,56.8,10,4.8,14.5,74,34,767.8,168.7
467540,2015,12,22.5,32.3,16.3,8.6,6,7.6,16.1,68,46,1018.3,109
467550,2015,12,2.1,12.8,-5,104.5,9,22.6,33.4,69,15,645.1,178
467571,2015,12,18.3,26.9,10.1,89.3,9,6.3,16.5,79,51,1017.2,97.2
467590,2015,12,23.6,31,16.8,2.5,2,12.7,25.5,71,50,1016.1,201.7
467610,2015,12,21.1,27.8,14.5,86.4,14,9.8,16.9,75,50,1015.2,76.1
467620,2015,12,20.5,26.5,14.1,251.8,24,25.2,35.7,83,61,981.1,57.9
467650,2015,12,16.5,25.9,9.2,33.5,4,5.4,7.3,82,44,906.3,136.1
467660,2015,12,21.6,28.7,13.8,34.1,8,5.7,13.8,78,47,1018.9,120.3
467990,2015,12,13.9,22.1,6.2,158.1,16,7.3,17.1,83,51,1013,35.2
466880,2016,1,16.1,24,3.8,297.8,20,6.4,14.4,79,49,1019.9,28.4
466900,2016,1,15.8,24.7,3.8,270.5,20,6.5,15.9,81,51,1019.2,36.9
466910,2016,1,10.3,20.9,-3.7,477.2,27,11.8,22.9,98,64,926.2,13.8
466920,2016,1,16.2,24.5,4,256,20,7.7,15.5,84,58,1017.8,27.1
466930,2016,1,12,21.8,-1.5,335.6,26,9.3,18.4,92,62,950.8,38.1
466940,2016,1,16.2,23.6,4,441.2,25,12.6,20,80,54,1018.4,6.3
466950,2016,1,15.9,23.6,3.3,177.5,21,19.6,29.8,78,53,1009.6,8.1
466990,2016,1,18.2,26.3,7.9,159.5,25,11.3,18.8,84,57,1018.2,32.1
467050,2016,1,15.7,22.4,4.2,263.4,20,13.1,21.2,81,45,1018.7,46.1
467060,2016,1,16.9,25,5,284.1,27,9.2,21.3,82,51,1018.4,13.3
467080,2016,1,16.5,26.6,4.7,122.1,23,9.7,17.4,82,51,1020.5,19.5
467110,2016,1,13.3,21.2,1.3,196.6,17,6.9,14.9,76,37,1019.5,80.7
467300,2016,1,18.1,23.1,8.6,115.9,14,23,31.4,80,61,1014.7,68.4
467350,2016,1,17,23.1,7.7,122.6,17,10.8,24.7,80,54,1019.4,49.3
467410,2016,1,17.3,26.8,5.7,170.9,16,12,26.6,83,44,1016.5,113.8
467440,2016,1,19.3,27.7,7,179.5,12,7.1,16,76,53,1018.3,120.9
467480,2016,1,16.9,26,4.9,139.4,18,8.8,17.2,82,43,1016.3,90.7
467490,2016,1,16.8,27.3,4.4,204.9,18,6.3,16.6,79,33,1009.6,106.2
467530,2016,1,7.7,16.8,-0.3,422.7,20,5.3,14.7,81,37,766.4,82.6
467540,2016,1,20.8,30.4,11.3,171.2,18,8.2,15.9,74,49,1018.2,69.3
467550,2016,1,-0.4,10.2,-8.5,387.9,17,25.1,33.5,83,14,643.1,99.6
467571,2016,1,15.6,23.7,2.8,311.1,20,6,14.8,83,43,1017.6,62.8
467590,2016,1,22,30.3,11.4,98.5,13,12,25,76,55,1016.1,116.1
467610,2016,1,19.1,27.6,9.1,177.3,22,9.2,18.2,80,59,1014.9,33.6
467620,2016,1,19.1,26.7,9.8,507.2,30,21.5,34.3,85,63,981.2,35.5
467650,2016,1,13.9,23.6,0.7,326.5,18,6.7,12.5,86,51,905.8,91.7
467660,2016,1,19.5,30.1,9,151.5,16,8,17.7,82,48,1018.8,61.9
467990,2016,1,10.8,21.4,0.3,185.3,16,7.2,17.5,86,40,1012.8,47
466880,2016,2,15,30.1,4.9,104.6,17,6.8,14.3,77,23,1021.4,59.4
466900,2016,2,14.3,26.2,6.1,140.5,16,7.1,14.8,79,35,1020.7,75
466910,2016,2,9.7,24.9,0.4,315.8,17,10.6,22.5,90,14,927.2,59.6
466920,2016,2,15.5,30.5,6.1,78.9,17,7.5,15.8,80,29,1019.4,80.1
466930,2016,2,11.3,26.1,2.9,288.1,19,10,20.9,84,26,952.1,76.6
466940,2016,2,15.3,28.4,5.7,422.2,19,12,18.5,76,35,1019.8,71.2
466950,2016,2,15.2,25.9,5.2,120.7,15,18.6,24.9,73,34,1011.2,69.6
466990,2016,2,17.8,27.1,11.6,25,10,11.3,21,76,42,1019.8,48.9
467050,2016,2,14.3,27,5.5,82.1,16,14.8,22.1,77,36,1020.2,71.4
467060,2016,2,16.4,28,7.4,341.3,20,10.1,18.5,77,22,1020.1,72.4
467080,2016,2,15.8,27.4,6.2,119.1,16,10.1,17,77,24,1022.2,75.4
467110,2016,2,12.4,22.1,5.5,41.3,10,8.9,19.1,70,28,1020.9,84.8
467300,2016,2,17.7,26.8,12.5,38.6,7,20.9,28.5,76,36,1016,88.6
467350,2016,2,16.6,27.1,11.1,10.6,5,11.1,23.1,74,32,1020.8,83.1
467410,2016,2,17.4,30.7,9,38,3,10.8,20.2,74,26,1017.7,145.3
467440,2016,2,19.6,29.2,10.1,24.5,4,5.9,12.4,70,25,1019.6,164.6
467480,2016,2,16.6,31.4,7.3,12.3,9,9.2,15.8,76,31,1017.5,114.4
467490,2016,2,16.4,31.4,7.5,24.2,11,6.7,16.5,72,24,1010.8,100.6
467530,2016,2,7.1,16.5,-2.3,91.4,15,5.3,13.4,79,18,766.7,88.1
467540,2016,2,20.2,32.8,13.1,6.9,5,8.4,15.7,70,32,1020,82.8
467550,2016,2,-1.2,8.4,-12.2,53.6,12,13.9,28.1,79,14,642.9,145.4
467571,2016,2,14.5,30.5,6.1,73.3,13,6.8,16.8,79,33,1019,77.9
467590,2016,2,21.3,29.3,14.4,2,2,12.4,25.9,70,42,1017.6,164.8
467610,2016,2,18.4,28.1,13.2,54.6,15,9.8,17.6,75,45,1016.5,49.3
467620,2016,2,17.9,25.6,12.9,210,21,22.8,32.1,81,50,982.5,40.2
467650,2016,2,13.8,25.6,3.7,42,16,6.7,11.7,82,24,906.6,96.9
467660,2016,2,19.1,27.9,12.8,21.7,6,8.1,18,75,45,1020.3,82.4
467990,2016,2,10.4,22.8,4.3,63.8,10,9.1,18,81,24,1014.1,95.7
466880,2016,3,17.2,28.9,7.7,317,19,6.9,13.6,77,31,1017.1,76.8
466900,2016,3,16.1,24.4,8.2,253.5,18,7.8,18.1,82,31,1016.5,88.7
466910,2016,3,12,22.5,2.3,365.5,20,10.7,19,90,42,924.1,89.5
466920,2016,3,17.5,29.4,9.4,285.7,19,7.3,15.2,75,33,1015.1,90.3
466930,2016,3,13.6,24.4,5.2,330.1,19,9.3,20.1,85,34,948.7,99.8
466940,2016,3,16.8,26.6,8.4,317.1,20,11.9,19.1,79,34,1015.7,83.2
466950,2016,3,16.9,25,10.5,197.4,20,15.7,25.6,77,39,1007.1,81.7
466990,2016,3,19,26.8,12.7,126.5,18,9.7,16.9,80,42,1016.2,74.5
467050,2016,3,16.3,23.8,10,271.4,18,13.9,21.4,82,39,1016.1,83.7
467060,2016,3,18.1,25.9,10.6,192.5,20,8.3,18.6,79,42,1016,95
467080,2016,3,17.7,27.9,8.8,177.3,16,7.9,12.3,78,40,1018.1,101.8
467110,2016,3,14.2,23.2,6.9,248.2,18,9.4,20.5,75,33,1016.7,96.4
467300,2016,3,19.9,26.9,14,105,13,22.1,28.6,78,46,1012.5,136.9
467350,2016,3,18.9,27.5,12.7,134,14,10.3,22.1,78,40,1016.9,122.4
467410,2016,3,19.7,29.8,11.2,96.5,9,8.1,16.2,78,35,1014.4,134.1
467440,2016,3,21.6,29.7,12.8,79,11,5.8,11.8,74,39,1016.4,159.1
467480,2016,3,18.7,31.9,8.9,129.7,14,7.7,16,86,35,1014,120.1
467490,2016,3,18.3,28.9,9.4,194.6,16,5.4,11.2,76,25,1007.4,109.8
467530,2016,3,8.5,16.3,-2.8,409.8,16,5.7,16.2,80,16,765.5,90.1
467540,2016,3,21.1,30.3,14.1,66.9,16,7.6,15.7,75,48,1016.8,89.7
467550,2016,3,0.3,8.4,-12.7,108,15,15.3,30,82,14,642.7,93.3
467571,2016,3,16.7,26.9,9.4,304.4,18,6.2,15.4,80,34,1015,96.6
467590,2016,3,22.7,30,16.7,18.9,6,10.5,22.4,72,45,1014.6,143.5
467610,2016,3,19.5,28.4,13.3,87.3,17,10.6,17.2,79,48,1013.1,36.7
467620,2016,3,19.1,26.6,14.4,296.3,21,19.6,27,81,55,979.9,65.3
467650,2016,3,15.3,25.2,6.3,275,16,7.4,13.4,82,42,904.3,104.4
467660,2016,3,20,30,13.3,62,12,8.5,20.2,81,48,1016.9,75.8
467990,2016,3,12.4,23.5,6,154.1,16,9.3,19.2,85,41,1009.5,111.2
466880,2016,4,23.7,33,16.8,159.5,14,6.7,16.7,75,46,1011,91.2
466900,2016,4,22.5,29.8,15.2,233,12,7,17,84,42,1010.2,82.7
466910,2016,4,18.6,28.2,11.1,280.4,14,11.7,18.7,91,53,920.5,73.6
466920,2016,4,24,33.2,17.1,184.4,14,7.6,17,76,44,1009.2,81.9
466930,2016,4,20.1,28.8,12.1,228.3,14,9.2,19.7,88,52,944.3,89.4
466940,2016,4,22.5,32.3,16.3,192.9,18,9.1,17,84,50,1009.3,80
466950,2016,4,20.8,28.7,14.6,136.2,16,15.4,22.7,88,59,1001,90.9
466990,2016,4,24.4,30.5,19,64,11,10.2,16,83,58,1010.2,114.7
467050,2016,4,22.6,29.5,17.1,172.6,13,15,25.4,86,54,1009.9,78.1
467060,2016,4,23.4,31.6,18.1,76.2,16,8,18,83,53,1009.7,100.1
467080,2016,4,23.3,30.7,16.7,102.4,13,9.9,18.9,82,54,1011.6,99.3
467110,2016,4,19.7,26,13.6,274.6,16,7.6,14.5,82,48,1009.9,75.1
467300,2016,4,24.9,29.4,21.2,278.4,9,14.6,24.6,84,60,1007.8,178
467350,2016,4,24.5,31.5,20.2,252.8,10,10.6,17.9,84,52,1011.5,153.2
467410,2016,4,26.3,32.5,19.3,146,8,8.3,14.2,77,47,1009.7,196.1
467440,2016,4,26.9,33,21.8,182.5,8,7.2,18.4,77,57,1011.8,222.1
467480,2016,4,25.4,33.8,18.3,193.5,10,8.6,13.9,84,46,1009.1,165.5
467490,2016,4,24.9,33.2,17.3,183.4,10,5.2,13.4,77,44,1002.5,131.4
467530,2016,4,12.3,20.4,4.7,291,13,7.3,18.2,76,32,765.8,120.7
467540,2016,4,25.9,35.8,19.3,119.1,9,7.7,15.1,76,36,1011.4,190.7
467550,2016,4,4.1,15.9,-1,275.6,12,19.8,31.4,78,13,644.3,133.5
467571,2016,4,23.4,32.5,17.2,285.1,13,6.1,18.9,79,47,1009.1,89.7
467590,2016,4,27,33.3,21,64.1,8,9.2,18.8,78,50,1010.2,226.1
467610,2016,4,24.5,32,19.8,89.9,13,11.4,19.7,82,52,1007.7,137.1
467620,2016,4,23.7,28.3,19.1,38.9,11,20,28.1,82,62,975.9,94.2
467650,2016,4,20.3,29.5,15.4,239,13,8.1,13.4,80,51,902.1,144.2
467660,2016,4,25.5,32.9,20.5,135.7,10,8.5,15.9,80,47,1011.1,171.8
467990,2016,4,17.6,28.4,12.9,211.8,20,10.7,19.8,92,57,1002.5,79.4
466880,2016,5,26.8,36.2,18.9,155.4,11,6.6,14.4,71,48,1009.4,128.5
466900,2016,5,25.9,33.5,16.6,95.5,11,6.5,16.7,79,54,1008.4,144.1
466910,2016,5,20.7,28.8,9.9,190,14,8.1,22.1,93,64,919.8,69.1
466920,2016,5,27.1,37.3,19,186.7,15,7.5,14.6,71,47,1007.5,104
466930,2016,5,22.5,30.2,12.5,153.9,13,9.7,22.5,86,56,943.1,115.6
466940,2016,5,25.9,36.4,18.4,176.2,19,9.2,15,83,50,1007.4,117.4
466950,2016,5,24.3,31.9,16.4,76.7,12,16.5,22,87,60,999.5,151.2
466990,2016,5,26.5,32.5,20.6,174,16,9.7,17.8,82,68,1008.5,150.1
467050,2016,5,26.2,32,18.2,83.6,9,14.2,22.4,84,61,1007.9,161.1
467060,2016,5,26.1,32.8,18.2,189.1,20,11.4,20.1,82,54,1008,127.7
467080,2016,5,25.9,33.7,18.2,89.7,19,9.1,17.3,82,60,1009.9,124.2
467110,2016,5,24.1,31.4,16.8,223.5,7,6.3,13.8,84,52,1007.4,141.4
467300,2016,5,27,31.6,23.1,68.5,11,16,21.5,83,69,1006,229.4
467350,2016,5,27.1,32.6,21.4,95.3,8,9.1,21,83,61,1009.7,216.5
467410,2016,5,28.4,34.7,21.3,87.3,8,8.9,13.7,76,51,1007.8,234.6
467440,2016,5,28.9,33.6,24.8,97.5,7,6.9,11,76,58,1009.9,246.5
467480,2016,5,27.9,37.2,19.7,33.5,10,8.2,13.8,80,47,1007.3,213.5
467490,2016,5,27.6,35.6,19.8,100.3,8,5,10.2,75,49,1000.8,159.8
467530,2016,5,14.2,22.7,9.4,202,19,4.7,9.9,82,44,765.6,131
467540,2016,5,27.8,37.3,21.6,48.5,9,8.2,17.2,75,37,1009.8,213
467550,2016,5,7,18.1,2,99.5,15,18.4,24.1,76,17,645,157.7
467571,2016,5,26.7,34,18.9,206,9,5.8,16.3,76,59,1007.1,157.3
467590,2016,5,28.8,34.7,23.8,75,10,9.7,20,78,51,1008.4,242.5
467610,2016,5,26.4,32.6,21,127,18,10.2,21.2,83,63,1006.1,154.5
467620,2016,5,25.1,31,20.4,284.9,12,22.3,31.6,84,67,974.4,138.7
467650,2016,5,21.9,30.6,16,160,22,6.6,13.4,83,56,901.1,119.8
467660,2016,5,27.7,35.3,21.9,43.1,10,8,14.6,80,38,1009.4,198.5
467990,2016,5,22.3,30.7,16.7,69.9,18,10.9,20.1,91,59,1000.5,133.9
466880,2016,6,28.8,37.6,23.6,576.4,18,7.7,18.4,71,42,1007.1,173.3
466900,2016,6,28.3,35.7,23.9,336.5,12,5.6,15.1,75,48,1006,194.4
466910,2016,6,23.1,30.1,19,397.7,14,8.1,19.8,90,56,918.5,97.1
466920,2016,6,29.4,38.7,24.1,429.8,21,6.9,14.5,72,37,1004.6,125.6
466930,2016,6,24.7,31.6,20.4,335.4,16,5.3,14.4,85,51,941.5,131.4
466940,2016,6,28.6,37.6,23.9,255,16,9.8,17.4,79,39,1005,181.4
466950,2016,6,27.3,32.9,23,348.2,10,19.3,25.1,87,61,997.1,217.3
466990,2016,6,28.3,33.4,24.1,169,15,9.1,13.6,83,67,1006.3,233.3
467050,2016,6,28.7,34.4,24.3,476.1,11,15.5,25,83,63,1005.7,228.6
467060,2016,6,28.4,34.2,23.5,398.5,15,9.8,15.3,79,55,1005.7,211
467080,2016,6,28.1,36,22.9,209.1,16,7.3,11.2,82,57,1007.6,195.4
467110,2016,6,27.9,34.3,22.8,55,7,10,15.8,85,66,1005.1,192.1
467300,2016,6,28.6,33.6,23.7,95.6,12,13.4,19.7,85,68,1004.6,256.3
467350,2016,6,28.9,34.8,24.6,94.8,7,7.7,14.3,83,63,1008.1,258.3
467410,2016,6,29.4,35.1,24,376.5,15,10.9,17.2,79,56,1006.6,231.6
467440,2016,6,29.7,34.8,24.6,383,13,7.7,13.4,79,62,1008.8,255.8
467480,2016,6,29.1,36.8,23.9,262.5,19,8.9,14.9,80,52,1005.9,213.5
467490,2016,6,28.8,35.5,23.9,230.9,17,5,14,77,51,999.4,181.9
467530,2016,6,15,23.9,10.9,646.5,21,5.5,16.1,83,42,765.6,131.4
467540,2016,6,29.1,38.4,24.1,215.7,18,6.5,13.7,76,38,1008.2,241.9
467550,2016,6,8,19.6,4.1,502.5,20,15.9,27.3,74,33,645.3,154.5
467571,2016,6,29.3,36.5,24.2,230.5,8,5.9,17.3,76,53,1005,231.8
467590,2016,6,29.6,34.7,24.3,368.5,16,7.2,19.5,84,56,1007.3,224.7
467610,2016,6,27.9,33.3,23.3,67.9,14,9.1,21.2,82,60,1004.3,233.2
467620,2016,6,26.5,30.8,22,146.4,13,22.6,32.8,84,69,973.1,166.7
467650,2016,6,22.8,31.4,18.7,443,23,8.2,14.7,84,57,900.4,126.9
467660,2016,6,29.2,35.5,24,91.6,14,9.4,17,79,53,1007.7,257.1
467990,2016,6,26.1,32.3,19.7,109.2,15,11.9,21,92,70,997.3,159.3
466880,2016,7,29.9,38.3,23.2,280.5,13,7.4,15.8,67,33,1006,242.8
466900,2016,7,29.2,36.6,24.8,128,8,6.5,18.2,73,42,1005,263.5
466910,2016,7,23.9,29.9,20.1,211.1,12,11.1,28.4,87,51,917.8,160.4
466920,2016,7,30.3,38.5,23.9,174.6,13,8.7,19.1,70,36,1003.5,192.7
466930,2016,7,25.4,32.9,21,166.9,11,5.6,16.6,83,44,940.7,200.1
466940,2016,7,29.6,37.1,25.1,125.3,9,8.5,19.2,75,47,1004.1,263.2
466950,2016,7,28.3,33.3,24.2,36,5,19,27.9,84,60,996.4,308.5
466990,2016,7,29.2,34.1,25,337,10,12.3,17.9,81,66,1005.4,294.8
467050,2016,7,29.6,35.2,25.4,17.6,4,14.8,23.9,79,57,1004.5,299.7
467060,2016,7,29.3,34.3,25.7,141.1,9,13.1,23.3,77,52,1005,279.1
467080,2016,7,29.1,35.4,24.9,134.7,8,10.3,19.8,79,56,1006.8,255.4
467110,2016,7,28.9,36.3,25,137,6,11.4,16.5,82,52,1004,270.1
467300,2016,7,29.3,33.9,24.4,369.4,8,25.4,35.3,82,64,1002.5,279.5
467350,2016,7,29.3,34.9,24.3,215.5,11,13.3,26.1,82,57,1006.5,288.8
467410,2016,7,29.9,35,24.7,374,9,13.9,27,75,50,1004.8,246.1
467440,2016,7,30.2,35.1,25.4,315,10,15.8,34.3,77,57,1007.1,252.2
467480,2016,7,29.5,36.7,24.3,208.7,16,9.7,20.3,77,49,1004.1,232.1
467490,2016,7,29.4,36.2,23.5,166.7,14,5.6,12.6,73,45,997.7,222.1
467530,2016,7,15.2,22.2,10.4,288.2,20,7.5,20.9,87,43,764.3,130.5
467540,2016,7,29.3,37.1,24.6,365.5,10,16.8,41.3,75,46,1006.6,270
467550,2016,7,8.7,18.8,4.5,275,17,21,39.3,71,31,644.5,185
467571,2016,7,30.3,38,25.1,44.6,5,8.4,20.6,72,48,1003.7,297.8
467590,2016,7,30,35.1,25.4,383.8,15,11.6,26.1,80,56,1005.6,239.6
467610,2016,7,28.5,34.1,24.1,505,9,18.8,36.4,79,62,1003,272.4
467620,2016,7,26.8,33.1,23,236.9,16,46.3,71.3,84,63,971.5,194.1
467650,2016,7,23.4,31.8,19,205.5,15,10.1,21.4,84,47,898.9,166.7
467660,2016,7,30.1,35.8,25.1,298.2,9,25.4,57.2,76,54,1006.2,298.5
467990,2016,7,28,34.6,24.8,48.5,9,10.5,19.7,90,66,996.4,282.1
466880,2016,8,29.6,36.4,23.7,194.4,11,5.7,11.2,68,39,1003.1,187.1
466900,2016,8,29.1,37,22.7,58.5,7,7,18.3,71,35,1002.2,228.4
466910,2016,8,23.2,29.6,17.5,100.6,10,10.6,29,85,51,914.8,154.2
466920,2016,8,30.1,37.8,24.6,141.4,14,8.2,19.6,67,38,1000.5,187.5
466930,2016,8,25,31.9,19,112,11,8,14.4,80,47,937.8,193.5
466940,2016,8,29.3,35.8,23.7,112.3,12,10.2,19.2,74,42,1001.2,239.7
466950,2016,8,28.7,33.9,23.7,22.8,10,14.9,22.9,79,43,993.4,278.5
466990,2016,8,28.5,34.1,24,284.5,12,13.4,22.8,81,63,1002.2,220
467050,2016,8,29.1,38.7,23.7,88,9,11.3,18,79,41,1001.7,220.2
467060,2016,8,28.9,33.6,23.6,141.5,10,10.1,17.3,75,48,1001.8,227.5
467080,2016,8,28.9,36.8,23.3,154.2,10,8.6,14.5,77,47,1003.6,219.7
467110,2016,8,28.6,35,24.7,73.5,7,6.5,13.9,84,40,1001.4,176.3
467300,2016,8,28.4,32.8,23.1,101,9,19,27.1,84,56,999.5,218.1
467350,2016,8,28.8,34.1,24.6,168.8,8,8.8,17.1,82,49,1003.2,212.7
467410,2016,8,29.3,34.5,24.3,91.5,14,9,15.6,77,51,1001.6,187.5
467440,2016,8,29.4,34.2,24.8,427,16,7.8,16.6,79,56,1003.8,206.6
467480,2016,8,29,36.2,23.7,189.4,18,8.7,13.2,81,49,1000.9,179.8
467490,2016,8,28.9,35,23.9,184.6,15,4.5,10.8,77,48,994.5,152.4
467530,2016,8,15.2,21.7,10.9,300.2,21,4.6,9.8,90,45,761.4,102.8
467540,2016,8,28.1,34.2,22.6,345,17,7.9,18,78,54,1003.8,180.8
467550,2016,8,9,20.6,4.9,191.8,20,23,29.9,74,16,642,154
467571,2016,8,29.4,36.2,24.7,100.9,10,4.8,11.3,77,42,1001,210.8
467590,2016,8,28.8,34.5,24.6,548.5,13,9.9,24.4,82,54,1002.3,176.3
467610,2016,8,27.6,33.9,23.6,252.7,13,7,15.2,79,57,1000.2,210.2
467620,2016,8,26.2,31.6,22.3,296.8,16,21,29.5,83,64,968.7,162.1
467650,2016,8,23.1,30.8,18.5,179.3,16,6.8,14.3,86,53,895.9,125.1
467660,2016,8,28.9,35.2,22.6,215.8,15,6,12.4,79,54,1003.4,212.7
467990,2016,8,28.4,36.3,22.4,130.8,6,11.3,19,87,47,994.5,241.8
466880,2016,9,27.7,35,22.9,503.2,19,17.6,34.9,74,43,1005.9,90.6
466900,2016,9,27,34.1,22.4,440,18,9.7,33.5,78,51,1005,108.5
466910,2016,9,21.6,29.4,17.6,1027.7,26,18.3,46.8,92,66,916.8,56.6
466920,2016,9,27.8,35.9,23.6,428.5,22,13.6,37.7,76,44,1003.4,90.8
466930,2016,9,23.2,30.2,19.2,972,26,8.9,29.4,88,60,940.1,90.7
466940,2016,9,27.3,34.1,23.1,531.7,24,18.8,39.3,80,44,1004.1,80.7
466950,2016,9,26.7,32.8,23.4,304.1,17,35.6,48.2,83,56,996.3,165.3
466990,2016,9,27.3,33.5,23,861.5,16,23.3,44.2,81,55,1004.8,125.7
467050,2016,9,27.4,32.9,23.4,218,17,27.1,45.1,83,59,1004.2,131.5
467060,2016,9,27.2,32.3,23.2,777.5,25,32.1,56.2,82,45,1004.7,105.7
467080,2016,9,27,33.2,22.2,609.8,24,26.1,47.2,83,47,1006.4,105.9
467110,2016,9,27.6,34.2,23.6,362.3,16,43.5,61.7,77,48,1003.7,157
467300,2016,9,27.4,31.6,23.8,536.1,14,42.4,62,84,68,1001.5,168.7
467350,2016,9,27.7,32.7,24.6,559.6,15,18.5,37.2,81,62,1005,146.6
467410,2016,9,28,33.9,22.8,1220.3,14,20.2,37.1,81,49,1003.8,152.8
467440,2016,9,28.4,33.9,23.4,1098,15,17.2,39.1,81,62,1006.1,172.2
467480,2016,9,27.6,34.7,23.2,637.2,15,15.5,32.5,82,48,1002.9,146.9
467490,2016,9,27.9,35.9,23.5,126.2,18,13.6,34.2,77,35,996.5,139.6
467530,2016,9,14.7,22.3,7.9,1129.7,21,8,24.8,90,20,762.4,83
467540,2016,9,27.5,34.8,23.6,876.7,19,18.6,33,79,53,1005.8,131.5
467550,2016,9,7.7,19.9,3.2,847.4,24,26.6,46.8,82,32,642.7,97.2
467571,2016,9,27.9,34.6,23.9,319.4,16,15.1,36.7,78,51,1003.2,143.1
467590,2016,9,28.4,34.2,24.2,710.5,17,24.7,52.2,81,51,1004.5,144
467610,2016,9,27.1,32.6,23.1,695.6,24,17.6,37.5,81,54,1002.2,116.2
467620,2016,9,25.2,30.3,22.1,731.4,21,45.1,60.9,88,70,970.2,91.7
467650,2016,9,22.1,31.6,18.8,258,16,11.3,27.6,84,48,897.6,92.9
467660,2016,9,27.9,36.1,23.6,608,20,10.2,28.7,81,48,1005.5,147.9
467990,2016,9,26,31.5,21.5,242.9,13,23.6,38.6,87,58,997.9,118.8
466880,2016,10,26.9,35.7,21.8,121.2,14,6.6,14.3,72,42,1010.8,108.7
466900,2016,10,26.1,33.9,20.5,103,14,7.8,19.3,77,46,1009.9,146.2
466910,2016,10,20.7,28.8,14.7,667.9,23,11.1,28.2,94,63,921.2,68.2
466920,2016,10,27,35.4,21.4,137.6,16,8.3,20.8,75,43,1008.4,132.1
466930,2016,10,22.4,30.3,16.4,719.3,23,8.1,17,88,57,944.5,133.2
466940,2016,10,26.2,33.1,21.6,814.9,26,10.4,21.9,82,55,1009.1,94
466950,2016,10,25.1,29.9,20.7,223.2,15,19.4,27.9,85,66,1001.4,168.2
466990,2016,10,26.6,32.1,22.7,680.2,20,9.1,16.4,81,59,1010.3,142.8
467050,2016,10,26.3,34.7,21.6,69.7,11,14.1,23.8,85,53,1008.8,168.8
467060,2016,10,26.3,32.3,20.4,872.4,24,10.8,22.1,83,63,1009.8,108.6
467080,2016,10,26.2,33.8,20,492.8,20,8.6,16.6,85,54,1011.6,124.9
467110,2016,10,25.7,34.2,19,110,6,10,21.2,80,49,1009.1,119
467300,2016,10,26.7,31.1,23.7,153.9,6,19.3,26.5,84,71,1005.8,192.8
467350,2016,10,27,32,23.4,80.2,5,10.2,21.1,81,62,1009.5,149.6
467410,2016,10,27.8,33.3,22.1,69,6,9.5,17,79,56,1007.9,178
467440,2016,10,28.4,33,24,259.5,13,8.7,18.6,79,59,1010,185.4
467480,2016,10,27.3,34,21.4,24.8,8,7.8,13.1,80,51,1007.1,168.6
467490,2016,10,27.5,33.4,22.5,23.9,7,5.2,10.1,77,49,1000.9,169.3
467530,2016,10,14.5,22.2,10,128.9,14,5.2,16.4,83,41,765.7,122.4
467540,2016,10,27.3,32.3,23.2,1011,21,9.9,21.1,79,60,1010.7,160.6
467550,2016,10,7.2,18.3,2.2,250.8,16,24.2,35.6,75,25,645,183.6
467571,2016,10,26.8,34.7,21.9,27,7,7.3,18.2,79,58,1007.8,181.3
467590,2016,10,28.1,33.4,23.9,393.5,18,12.3,29.2,78,55,1008.6,177.3
467610,2016,10,26.5,31.9,22.1,1112.7,23,9.8,18,82,57,1007.6,165.7
467620,2016,10,24.9,29.7,21.6,418.9,20,22.8,35.2,86,60,974.8,89.5
467650,2016,10,22.2,31.3,18.1,75.6,9,13.4,23.3,81,39,901.5,145.4
467660,2016,10,27.1,32.5,22.5,991.2,22,5.9,15.2,84,53,1010.9,188.4
467990,2016,10,23.8,30.4,18.1,40.2,18,10.2,23.1,84,59,1003.2,95.3
466880,2016,11,22.4,32,17.9,116.5,12,7.3,15.5,72,49,1016.8,66.9
